-10.0	2.65961391836	-1.00197807229	-1.84931659521	-2.64334307964	
-9.48717948718	2.46498057478	-0.972999330022	-1.73565970996	-2.48431339646	
-8.97435897436	2.28059109138	-0.945545784717	-1.62798476603	-2.33365369662	
-8.46153846154	2.10644546817	-0.919617436373	-1.52629176344	-2.19136398009	
-7.94871794872	1.94254370516	-0.89521428499	-1.43058070217	-2.0574442469	
-7.4358974359	1.78888580233	-0.872336330569	-1.34085158223	-1.93189449702	
-6.92307692308	1.64547175969	-0.850983573109	-1.25710440362	-1.81471473048	
-6.41025641026	1.51230157724	-0.831156012611	-1.17933916634	-1.70590494725	
-5.89743589744	1.38937525497	-0.812853649074	-1.10755587039	-1.60546514736	
-5.38461538462	1.2766927929	-0.796076482498	-1.04175451577	-1.51339533078	
-4.87179487179	1.17425419101	-0.780824512884	-0.98193510248	-1.42969549753	
-4.35897435897	1.08205944931	-0.767097740231	-0.928097630517	-1.35436564761	
-3.84615384615	1.0001085678	-0.75489616454	-0.880242099883	-1.28740578101	
-3.33333333333	0.928401546484	-0.74421978581	-0.838368510579	-1.22881589774	
-2.82051282051	0.866938385353	-0.735068604041	-0.802476862604	-1.17859599779	
-2.30769230769	0.81571908441	-0.727442619234	-0.772567155958	-1.13674608116	
-1.79487179487	0.774743643655	-0.721341831389	-0.748639390641	-1.10326614786	
-1.28205128205	0.744012063089	-0.716766240504	-0.730693566654	-1.07815619789	
-0.769230769231	0.723524342712	-0.713715846582	-0.718729683995	-1.06141623124	
-0.25641025641	0.713280482524	-0.71219064962	-0.712747742666	-1.05304624792	
0.25641025641	0.713280482524	-0.71219064962	-0.712747742666	-1.05304624792	
0.769230769231	0.723524342712	-0.713715846582	-0.718729683995	-1.06141623124	
1.28205128205	0.744012063089	-0.716766240504	-0.730693566654	-1.07815619789	
1.79487179487	0.774743643655	-0.721341831389	-0.748639390641	-1.10326614786	
2.30769230769	0.81571908441	-0.727442619234	-0.772567155958	-1.13674608116	
2.82051282051	0.866938385353	-0.735068604041	-0.802476862604	-1.17859599779	
3.33333333333	0.928401546484	-0.74421978581	-0.838368510579	-1.22881589774	
3.84615384615	1.0001085678	-0.75489616454	-0.880242099883	-1.28740578101	
4.35897435897	1.08205944931	-0.767097740231	-0.928097630517	-1.35436564761	
4.87179487179	1.17425419101	-0.780824512884	-0.98193510248	-1.42969549753	
5.38461538462	1.2766927929	-0.796076482498	-1.04175451577	-1.51339533078	
5.89743589744	1.38937525497	-0.812853649074	-1.10755587039	-1.60546514736	
6.41025641026	1.51230157724	-0.831156012611	-1.17933916634	-1.70590494725	
6.92307692308	1.64547175969	-0.850983573109	-1.25710440362	-1.81471473048	
7.4358974359	1.78888580233	-0.872336330569	-1.34085158223	-1.93189449702	
7.94871794872	1.94254370516	-0.89521428499	-1.43058070217	-2.0574442469	
8.46153846154	2.10644546817	-0.919617436373	-1.52629176344	-2.19136398009	
8.97435897436	2.28059109138	-0.945545784717	-1.62798476603	-2.33365369662	
9.48717948718	2.46498057478	-0.972999330022	-1.73565970996	-2.48431339646	
10.0	2.65961391836	-1.00197807229	-1.84931659521	-2.64334307964	


-10.0	2.659827481	2.6851484829	2.74975058509	-1.10867433635	-1.10490428571	-1.09528567325	-2.26778765747	-2.25300129487	-2.21527650218	-3.22887135934	-3.20818220699	-3.15539747142	
-9.48717948718	2.46519413742	2.49051513932	2.5551172415	-1.07969559408	-1.07592554344	-1.06630693099	-2.15413077222	-2.13934440961	-2.10161961693	-3.06984167617	-3.04915252382	-2.99636778825	
-8.97435897436	2.28080465402	2.30612565592	2.37072775811	-1.05224204878	-1.04847199814	-1.03885338568	-2.04645582829	-2.03166946569	-1.993944673	-2.91918197632	-2.89849282397	-2.8457080884	
-8.46153846154	2.10665903082	2.13198003272	2.1965821349	-1.02631370044	-1.02254364979	-1.01292503734	-1.94476282569	-1.92997646309	-1.8922516704	-2.7768922598	-2.75620310745	-2.70341837188	
-7.94871794872	1.9427572678	1.9680782697	2.03268037188	-1.00191054905	-0.998140498412	-0.988521885955	-1.84905176443	-1.83426540183	-1.79654060914	-2.6429725266	-2.62228337425	-2.56949863868	
-7.4358974359	1.78909936497	1.81442036687	1.87902246906	-0.979032594631	-0.975262543991	-0.965643931533	-1.75932264449	-1.74453628189	-1.7068114892	-2.51742277673	-2.49673362438	-2.44394888881	
-6.92307692308	1.64568532233	1.67100632423	1.73560842641	-0.957679837171	-0.953909786531	-0.944291174074	-1.67557546588	-1.66078910328	-1.62306431059	-2.40024301018	-2.37955385783	-2.32676912226	
-6.41025641026	1.51251513988	1.53783614178	1.60243824396	-0.937852276673	-0.934082226033	-0.924463613575	-1.5978102286	-1.583023866	-1.54529907331	-2.29143322696	-2.27074407461	-2.21795933904	
-5.89743589744	1.38958881761	1.41490981951	1.4795119217	-0.919549913136	-0.915779862496	-0.906161250038	-1.52602693265	-1.51124057005	-1.47351577736	-2.19099342706	-2.17030427471	-2.11751953914	
-5.38461538462	1.27690635554	1.30222735744	1.36682945962	-0.90277274656	-0.89900269592	-0.889384083463	-1.46022557803	-1.44543921543	-1.40771442274	-2.09892361048	-2.07823445814	-2.02544972257	
-4.87179487179	1.17446775365	1.19978875555	1.26439085774	-0.887520776946	-0.883750726306	-0.874132113848	-1.40040616474	-1.38561980214	-1.34789500945	-2.01522377724	-1.99453462489	-1.94174988932	
-4.35897435897	1.08227301195	1.10759401385	1.17219611604	-0.873794004294	-0.870023953653	-0.860405341196	-1.34656869277	-1.33178233017	-1.29405753749	-1.93989392731	-1.91920477496	-1.8664200394	
-3.84615384615	1.00032213045	1.02564313235	1.09024523453	-0.861592428602	-0.857822377962	-0.848203765504	-1.29871316214	-1.28392679954	-1.24620200685	-1.87293406071	-1.85224490836	-1.7994601728	
-3.33333333333	0.928615109125	0.953936111025	1.01853821321	-0.850916049872	-0.847145999232	-0.837527386774	-1.25683957284	-1.24205321024	-1.20432841755	-1.81434417744	-1.79365502509	-1.74087028953	
-2.82051282051	0.867151947994	0.892472949893	0.95707505208	-0.841764868104	-0.837994817464	-0.828376205006	-1.22094792486	-1.20616156226	-1.16843676957	-1.76412427749	-1.74343512514	-1.69065038958	
